Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,Margen de Utilidad,Margen de Utilidad en %
REGADERA REDONDA C/ BRAZO 4526BL BAJA PRESION,MGREGREDBP,,All,0.0,340.0,Pieza,340.0,100.0
REGISTRO 40X40X40X5 CMS C/ TAPA CONCRETO,,,All,0.0,911.3,Pieza,911.3,100.0
REGISTRO 40X40X60X5 CMS C/ TAPA CONCRETO,MGREGCON,,All,637.5,911.3,Pieza,273.79999999999995,30.044990672665417
REGISTRO 60X60X80 CMS PREF CONCRETO C/ TAPA CONCRETO,,,All,0.0,2021.3,Pieza,2021.3,100.0
RENTA MINI CARGADOR HRA,MGRENTAMINI,,All,200.0,400.0,Pieza,200.0,50.0
REPUESTO DE MANERAL PARA LLAVES DE JARDIN FOSET,REF-LLJ-01,7506240682783,All,10.0,14.0,Pieza,4.0,28.57142857142857
RESANADOR P/MUROS FILLER 236ML. 2404 PRESTO,,7501315624040,All,41.0,56.0,Pieza,15.0,26.785714285714285
RESINA EPOXICA DE PRESENTACION DE 1. KG,,,All,0.0,1310.0,Litro,1310.0,100.0
RF MEZCLADORA PARA FREGADERO BACO ECOFLUX,,7506459000606,All,212.0,320.0,Pieza,108.0,33.75
RF MEZCLADORA PARA FREGADERO IRIS ECOFLUX,MFIRIS,7506459000620,All,225.0,350.0,Pieza,125.0,35.714285714285715
RF MONOMANDO CORTO PARA LAVABO 36001,,7506459000033,All,335.0,470.0,Pieza,135.0,28.723404255319156
RF MONOMANDO PARA LAVABO CORTO AURORA ECOFLUX,30181700,7506459000842,All,192.19,325.0,Pieza,132.81,40.86461538461538
ROLLO MALLA 6-6/10-10,,,All,1900.0,2400.0,Pieza,500.0,20.833333333333336
ROLLO POLIDUCTO 25mm,,,All,0.0,1350.0,Pieza,1350.0,100.0
RONDANA DE PRESION NC GALVANIZADA 3/16,,,All,0.09,0.5,Pieza,0.41,82.0
RONDANA PLANA G2 NC TROPICALIZADA 1/4,,,All,0.0,1.0,Pieza,1.0,100.0
"RONDANA PLANA GALVANIZADA 1""",,,All,0.0,4.0,Pieza,4.0,100.0
RONDANA PLANA GALVANIZADA 3/16 KG,,,All,72.08,159.0,Pieza,86.92,54.66666666666666
RONDANA PRESION NC NEGRA 1,,,All,1.96,5.0,Pieza,3.04,60.8
RONDANA PRESION NC NEGRA 1/2,,,All,0.29,1.0,Pieza,0.71,71.0
RONDANA PRESION NC NEGRA 1/4,,,All,0.02,0.5,Pieza,0.48,96.0
RONDANA PRESION NC NEGRA 1/8,,,All,0.02,0.5,Pieza,0.48,96.0
RONDANA PRESION NC NEGRA 3/16,,,All,0.02,0.5,Pieza,0.48,96.0
RONDANA PRESION NC NEGRA 3/4,,,All,0.86,2.0,Pieza,1.14,57.00000000000001
RONDANA PRESION NC NEGRA 3/8,,,All,0.13,0.5,Pieza,0.37,74.0
RONDANA PRESION NC NEGRA 5/16,,,All,0.08,0.5,Pieza,0.42,84.0
RONDANA PRESION NC NEGRA 5/8,,,All,0.53,1.5,Pieza,0.97,64.66666666666666
RONDANA PRESION NC NEGRA 532,,,All,0.02,0.5,Pieza,0.48,96.0
RONDANA PRESION NC NEGRA 7/16,,,All,0.21,0.5,Pieza,0.29,58.00000000000001
RONDANA PRESION NC NEGRA 7/8,,,All,1.34,3.0,Pieza,1.66,55.333333333333336
"ROTOMARTILLO INALAMBRICO BRUSHLESS DEWALT 1/2"" 20 V. 2 BATERIAS 1 CARGADOR + CAJA PLASTICA",DCD7781D2,,All,4860.400000000001,6075.5,Pieza,1215.0999999999997,19.99999999999999
ROTOPLAS BIODIGESTOR 1300 LTS SISTEMA AUTOLIMPIABLE,MGBIODIGESTOR,,All,0.0,15800.0,Pieza,15800.0,100.0
Registro 80x80x80 cm pref concreto con tapa concreto,,,All,0.0,2178.23,Pieza,2178.23,100.0
SACO DE PEGAPISO,,,All,69.99,98.0,Pieza,28.010000000000005,28.581632653061227
SACO DE PEGAPISO 3B,,,All,0.0,100.0,Pieza,100.0,100.0
SACO DE PIEDRA PIÑON,,,All,185.0,185.0,Pieza,0.0,0.0
SACO DE PISO SOBRE PISO,,,All,139.99,196.0,Pieza,56.00999999999999,28.57653061224489
SACO DE YESO,,,All,122.0,135.0,Tonelada,13.0,9.62962962962963
SELLADOR DE GRIETAS WR-500,MGWR500,,All,145.0,210.0,Pieza,65.0,30.952380952380956
SELLADOR VINILICO DILANS 19LTS,MGSELLADORD,,All,1300.0,1690.0,Pieza,390.0,23.07692307692308
SEMIVIGUETA 1.20 MTS,,,All,98.49,123.0,Pieza,24.510000000000005,19.92682926829269
SEMIVIGUETA 3.00 MTS,,,All,246.0,308.0,Pieza,62.0,20.12987012987013
SEMIVIGUETA 3.80 MTS,,,All,323.48,404.0,Pieza,80.51999999999998,19.93069306930693
SEMIVIGUETA 4.00 MTS,,,All,385.0,481.0,Pieza,96.0,19.95841995841996
SEMIVIGUETA 4.10 MTS,,,All,404.0,505.0,Pieza,101.0,20.0
SEMIVIGUETA 5.00 MTS,,,All,566.0,708.0,Pieza,142.0,20.05649717514125
SEMIVIGUETA 6.00 MTS,,,All,991.0,1239.0,Pieza,248.0,20.016142050040354
SER-IP44-E2724W-LEDS14 SERIE,,,All,1665.0,1765.0,Pieza,100.0,5.6657223796034
SERIE LUZ LED 24 FOCOS IP44-E27-LEDS14,MGLED24,,All,1598.0,2000.0,Pieza,402.0,20.1
SERVICIO AGUA,mgaguapipa,,All,200.0,700.0,Unidad de servicio,500.0,71.42857142857143
SF056 KIT MANIJA Y PEDAL HELVEX,,,All,0.0,83.0,Pieza,83.0,100.0
SF113 PORTA PEDAL ARMADO 3Y6 LTS,,,All,0.0,941.0,Pieza,941.0,100.0
SH130 PZA CHAPETON MASTER NUEVO,,,All,174.85,245.0,Pieza,70.15,28.63265306122449
SIERRA CALADORA DEWALT LUS LED 650 W,,,All,2546.2000000000003,3564.68,Pieza,1018.4799999999996,28.57142857142856
SIERRA CALADORA DEWALT LUZ LED 650 W,,,All,2546.2000000000003,3183.0,Pieza,636.7999999999997,20.00628338045868
SIERRA CALADORA MAKITA 450 W,,,All,1914.0,2679.6,Pieza,765.5999999999999,28.57142857142857
SIGNO DE PESOS VINIL GRANDE,,,All,0.0,18.0,Pieza,18.0,100.0
SIKAFLEX 1-A BCO,SISIFL,033886134637,All,231.37,324.0,Pieza,92.63,28.589506172839503
SILICON GRIS SELLAMOTOR PEGATANKE,,,All,49.0,68.0,Pieza,19.0,27.94117647058824
SILICON PENS. 100% USO GENERAL NEGRO,,,All,0.0,105.0,Pieza,105.0,100.0
"SILLETA DE PVC S-20 DE 8"" A 6""",MGSILLETA20,,All,140.0,192.47,Pieza,52.47,27.261391385670493
SISTEMA EVANS PRE CONSPCBP-SX4ME0200,,,All,0.0,26210.4,Pieza,26210.4,100.0
SISTEMA LLENADO ROTOPLAS 3/4,MGSISTEMALLEN,617852001859,All,185.0,285.0,Pieza,100.0,35.08771929824561
"SOBRETAPA SENCILLA GALVANIZADA 1""",,,All,0.0,10.0,Pieza,10.0,100.0
"SOBRETAPA SENCILLA GALVANIZADA 3/4""",,,All,0.0,8.0,Pieza,8.0,100.0
SOCKET PORTALAMPARA CAFE,,,All,4.5,6.0,Pieza,1.5,25.0
SOLD INOX 308 1/8 GRINOX 2 L,,,All,333.0,415.0,Pieza,82.0,19.759036144578317
SOLDADURA 6013 1/8 ESAB SV,ESAB18,,All,63.8,90.0,Kilogramo,26.200000000000003,29.111111111111114
SOLDADURA 6013 3/32 ESAB SV,ESAB332,,All,66.12,90.0,Kilogramo,23.879999999999995,26.53333333333333
SOLDADURA 7018 ESAB 1/8 x KG,MGSOLDADURA,,All,45.21,85.0,Pieza,39.79,46.811764705882354
SOLDADURA 7018 PUNTA NARANJA,MGSOLD,,All,45.0,80.0,Pieza,35.0,43.75
SOLERA DE ACERO,,,All,0.0,1.0,,1.0,100.0
SOLERA GALVANIZADA 3/16 X 1/2 6 MTS,,,All,189.0,237.0,Pieza,48.0,20.253164556962027
SOOMEGA SOLDADURA MACIZA 50/50 3MTCARRETE 3MTS 3MM 50 ESTANO 50PLOMO,,,All,144.0,181.0,Pieza,37.0,20.441988950276244
SOOMEGA SOLDADURA MACIZA 95/5 3MTSCARR 3MTS 3MM 95 ESTANO 5ANTIMONIO,,,All,339.0,475.0,Pieza,136.0,28.631578947368418
SOSA CAUSTICA EN ESCAMA 1/2KG,,,All,45.66,65.0,Pieza,19.340000000000003,29.75384615384616
SOSA CAUSTICA EN ESCAMA 1KG,,,All,82.60000000000001,116.0,Pieza,33.39999999999999,28.79310344827585
Sellopac impermeabilizante 20kl,,,All,0.0,1074.0,Saco,1074.0,100.0
Sellopac impermeabilizante kilo,,,All,0.0,54.0,Kilogramo,54.0,100.0
Silicone Multiuso 50g,,,All,0.0,34.0,Pieza,34.0,100.0
Soporte Universal,soporte pak-sa,,All,47.0,65.0,Pieza,18.0,27.692307692307693
TABICON PESADO,,,All,0.0,11.86,Pieza,11.86,100.0
TABICON PESADO 10/14/28,,,All,7.0,10.0,Pieza,3.0,30.0
TABIQUE ROJO RECOCIDO DE 7X14X28 CMS,MGROJORECO,,All,2.37,4.7,Pieza,2.33,49.57446808510638
TABLERO CAT QO312L125GR 3F 4H 240/120 VCA SQUAR´D ITM PPL 3x30A QO,QO312,,All,0.0,7454.62,Pieza,7454.62,100.0
TABLERO CAT QO320L125PG SQUAR´D 125 A PON,,,All,0.0,3534.01,Pieza,3534.01,100.0
TABLERO CAT QOD4-F/S 1F 3H 127 VCA SQUAR´D,,,All,0.0,426.0,Pieza,426.0,100.0
TALACHO DE PICO forj 5lbs mgo/ins.plasttp-5mx TRUPER,,,All,0.0,627.0,Pieza,627.0,100.0
TALADRO ATORNILLADOR INLAMBRICO 1/2 20V,,,All,4756.0,6658.4,Pieza,1902.4,28.57142857142857
"TALADRO ATORNILLADOR INLAMBRICO 1/2"" 20V, 2 BATERIAS, CARGADOR ESTUCHE PLASTICO DEWALT",,,All,4756.0,5945.0,Pieza,1189.0,20.0
TANQUE DE GAS PARA USOS MÚLTIPLES 20 LBS INGUSA,540046,,All,1022.0,1350.0,Pieza,328.0,24.296296296296298
TANQUE DUAL TINACO 450 LTS ROTOPLAS =KIT DE ACCESORIOS=,MGTINACOROT,,All,0.0,1570.0,Pieza,1570.0,100.0
TAPA 1 VENTANA MODUS MARFIL,,,All,38.0,55.0,Pieza,17.0,30.909090909090907
TAPA 1-3 VENTANAS MARCA LEVITON 100,MGTAPALEV,,All,0.0,34.97,Pieza,34.97,100.0
TAPA C/1 APAGADOR ESCALERA BLANCO GENLIT,GL-PKESB,798660348517,All,27.0,38.0,Pieza,11.0,28.947368421052637
"TAPA CIEGA FOFO 6""",,,All,591.6,770.0,Pieza,178.39999999999998,23.168831168831165
TAPA CUADRADA DE 2,067-TAP2,,All,11.0,15.0,Pieza,4.0,26.666666666666668
TAPA CUADRADA GALVANIZADA 1/2,067-TAPRED1/2,,All,1.71,5.0,Pieza,3.29,65.8
TAPA CUADRADA GALVANIZADA DE 1 PULG. (25MM) 5 x 5,H87,,All,5.14,10.0,Pieza,4.86,48.6
TAPA FOFO 50 X 50 80 KG,,,All,2420.0,3650.0,Pieza,1230.0,33.6986301369863
TAPA P/CAJA REDONDA GALV. 500,,,All,1.84,3.0,Pieza,1.16,38.66666666666666
TAPA PARA TINACO,TAPIN,,All,121.26,170.0,Pieza,48.74,28.670588235294115
TAPON DE PPR 3/4 IUSAPLUS,,,All,6.0,8.0,Pieza,2.0,25.0
TAQUETE CAMISA GALVANIZADO ESTANDAR C/GANCHO CERRADO Y TCA 10 X 70,,,All,35.0,44.0,Pieza,9.0,20.454545454545457
TAQUETE EXPANSIVO INDEX 3/8,INDEX38,8423533786203,All,10.62,16.0,Pieza,5.380000000000001,33.62500000000001
TAQUETE MADERA 1/4,MGTAQMADERA,33501041081,All,0.7000000000000001,1.5,Pieza,0.7999999999999999,53.333333333333336
TAQUETE MADERA 5/16,,,All,0.0,1.5,Pieza,1.5,100.0
TARJA DE EMPOTRAR DOBLE TINA 120 X 50 CM,MGTARJADOBLE,,All,1750.0,2650.0,Pieza,900.0,33.9622641509434
"TEE 1"" CPVC",TEC1-5,,All,21.0,27.0,Pieza,6.0,22.22222222222222
TEE PVC HIDRAULICO CED 40 32 MM,,,All,20.0,39.22,Pieza,19.22,49.00560938296788
TEE PVC HIDRAULICO CED 40 51 MM,,,All,0.0,95.2,Pieza,95.2,100.0
TELA HEX GALL 1.50X1.00 COD.310 20-50-150 DEACERO,,,All,22.0,36.0,Pieza,14.0,38.88888888888889
"TENSOR DE ZINC GANCHO-ARGOLLA 5/16""""",,,All,68.0,85.0,Pieza,17.0,20.0
TERMINAL CALIBRE (6) ANILLO 3/ 8,,,All,13.0,18.0,Pieza,5.0,27.77777777777778
TERMINAL CALIBRE 6 ANILLO 3/8,,,All,0.0,20.0,Pieza,20.0,100.0
TERMINAL UNIVERSAL HEMBRA,TERMINALHEMB,,All,1.0,3.0,Pieza,2.0,66.66666666666666
TERMINAL UNIVERSAL MACHO,TERMINALMACH,,All,1.0,3.0,Pieza,2.0,66.66666666666666
TH PORTA CANDADO 64 mm - FV,,,All,12.98,19.0,Pieza,6.02,31.684210526315788
TH PORTA CANDADO 89 mm - FV,,,All,19.74,28.0,Pieza,8.260000000000002,29.500000000000004
THINNER ACRILICO,ACRILICOTH,,All,55.0,75.0,Litro,20.0,26.666666666666668
TOALLERO MULTIPLE CLASICO 110 HELVEX,,,All,0.0,4288.0,Pieza,4288.0,100.0
TOMACORRIENTE POLARIZADO CON TIERRA DUPLEX CON PLAC,,,All,45.0,60.0,Pieza,15.0,25.0
TON DE CAL,,,All,0.0,4080.0,Tonelada,4080.0,100.0
TON DE CEMENTO GRIS APASCO 50 KG,,,All,4000.0,4600.0,Pieza,600.0,13.043478260869565
TON DE ESTUCO PASTA REAL,,,All,0.0,4550.0,Pieza,4550.0,100.0
TON DE MORTERO APASCO,,,All,3600.0,4100.0,Pieza,500.0,12.195121951219512
TON DE YESO IMPERIAL,,,All,2700.0,3750.0,Tonelada,1050.0,28.000000000000004
TON DE YESO MAXIMO,,,All,3300.0,3875.0,Tonelada,575.0,14.838709677419354
TOPE 12 INOX,,,All,0.0,1.0,,1.0,100.0
TOPE 12 INOX,CMD012,,All,136.54,191.0,Pieza,54.46000000000001,28.51308900523561
TOPE MEDIA LUNA BRK4151,,,All,44.99,63.0,Pieza,18.009999999999998,28.58730158730158
TORNILLO 5/16 x 1 1/4 PARA ABRAZADERA,,,All,3.0,6.0,Pieza,3.0,50.0
TORNILLO C/TUERCA GALVANIZADA 3/4 X 3 1/2,,,All,20.0,36.0,Pieza,16.0,44.44444444444444
"TORNILLO ESTANDAR 1""",,,All,0.0,0.37,Pieza,0.37,100.0
"TORNILLO ESTANDAR 1-5/8""",,,All,0.0,0.45,Pieza,0.45,100.0
TORNILLO HEXAGONAL G5 NC CUERDA CORRIDA 16H 1.8628 27.9420 TROPICALIZADO 3/8x1-1/4,,,All,0.0,5.0,Pieza,5.0,100.0
TORNILLO MINIPIJA NEGRA,,,All,0.0,0.37,Pieza,0.37,100.0
TORNILLO PARTIDO CU 10-8 AWG,BORNE,,All,90.0,130.0,Pieza,40.0,30.76923076923077
TRAMO TUBO COBRE 25mmTIPO=M=6.10ML,,,All,980.17,1577.0,Pieza,596.83,37.84590995561192
TRAMPA P/FREGADERO PPR BLANCO C/CONTRACANASTA CE-292 FOSET,,,All,192.0,240.0,Pieza,48.0,20.0
TRIPLAY PARA CIMBRA 4 X 8 X 16 MM AMERICANO,,,All,0.0,742.0,Pieza,742.0,100.0
TUBERIA CONDUIT PEADCORRUG 75 MM DIAM,,,All,0.0,68.01,Pieza,68.01,100.0
TUBERIA KITECK CON ALMA DE ALUMINIO 12 16MM,TUBERIA KITECK,,All,33.64,48.0,Metro,14.36,29.916666666666664
TUBERIA PVC SERIE 20 DE 150 MM CON SISTEMA DE ESPIGA Y CAMPANA,MGS20,,All,120.0,203.97,Pieza,83.97,41.167818796881896
TUBERIA PVC SERIE 20 DE 200 MM CON SISTEMA DE ESPIGA Y CAMPANA,mgserie20200,,All,250.0,322.67,Pieza,72.67000000000002,22.521461555149227
TUBING URETANO OD 6MM AZUL TRANSP AM-PU0640A2-A,,,All,0.0,0.0,Metro,0.0,
TUBO CONDUIT PARA PARED DELGADA 1/2 SIN COPLE,,,All,86.0,120.0,Pieza,34.0,28.33333333333333
TUBO CONDUIT PARED DELGADA 1/2,,,All,85.84,145.0,Pieza,59.16,40.8
"TUBO CONDUIT PARED DELGADA 2"" SIN COPLE",,,All,419.0,590.0,Pieza,171.0,28.983050847457623
TUBO CONDUIT PARED GRUESA E/A S/COPLE 038mm 1 1/2,,,All,247.0,309.0,Pieza,62.0,20.06472491909385
TUBO CPVC RD13.5 013mm 1/2 tramo de 6.10m AMANCO,,,All,139.71,182.0,Pieza,42.28999999999999,23.236263736263734
TUBO CPVC rd13.5 019mm 3/4 6.10 amanco,,,All,194.0,243.0,Pieza,49.0,20.16460905349794
TUBO CPVC/CTS RD-13.5 DE 1 TMO DE 6.10 ML,RD-13.5,,All,368.12,479.0,Pieza,110.88,23.1482254697286
TUBO CPVC/CTS RD-13.5 DE 3/4 TMO. DE 6.10 ML,,,All,213.82,278.0,Pieza,64.18,23.0863309352518
TUBO GALVANIZADO 1 1/2 C-20 6.00MT,,,All,195.0,244.0,Pieza,49.0,20.081967213114755
TUBO GALVANIZADO 1 3/8 C-20 6.00MT,,,All,166.0,208.0,Pieza,42.0,20.192307692307693
TUBO GALVANIZADO 2 1/2 C-18 6.00MT,,,All,405.0,507.0,Pieza,102.0,20.118343195266277
TUBO GALVANIZADO 2 C-20 4.80MT,,,All,192.0,240.0,Pieza,48.0,20.0
"TUBO NEG C-40 ASTM A-53 GR B .322 8""C/C",,,All,0.0,4482.0,Pieza,4482.0,100.0
TUBO NEGRO 12PULG. CED30 A120,,,All,0.0,3896.04,Pieza,3896.04,100.0
TUBO NEGRO C/ COST C-40 ROSCADO 19MM de 3/4″ (Tramo 6.40 mts),,,All,0.0,950.54,Pieza,950.54,100.0
TUBO NEGRO C/ COST C-40 ROSCADO 200MM de 8″ (Tramo 6.40 mts),,,All,0.0,20878.97,Pieza,20878.97,100.0
"TUBO PVC 3""",MGTUBERIAPVC3,,All,245.0,315.0,Pieza,70.0,22.22222222222222
"TUBO PVC 4""",MGTUBOPVC4,,All,310.0,435.0,Pieza,125.0,28.735632183908045
TUBO PVC HIDRAULICO CON CAMPANA 101 MM RD-26,,,All,0.0,139.73,Pieza,139.73,100.0
TUBO PVC PESADO 1 1/2 PG 38MM,,,All,85.0,120.0,Pieza,35.0,29.166666666666668
"TUBO PVC PESADO 1"" 25MM",,,All,0.0,67.0,Pieza,67.0,100.0
"TUBO PVC PESADO 2"" 50MM",,,All,0.0,140.0,Pieza,140.0,100.0
"TUBO PVC PESADO 3"" 75MM",,,All,180.96,253.34,Pieza,72.38,28.570300781558377
TUBO PVC PESADO DE 1 1/2 PG 38MM,,,All,84.8,119.0,Pieza,34.2,28.73949579831933
"TUBO PVC SANITARIO 3""(75mm) P.DT",TPVC3,,All,306.71,399.0,Pieza,92.29000000000002,23.130325814536345
"TUBO PVC SANITARIO 4""(100mm) P.DT",TPVC100MM,,All,355.04,390.54,Pieza,35.5,9.089977979208276
"TUBO PVC SANITARIO CEM. NORMA DE 160mm (6"") TMO 6ML",902160/32545,,All,545.76,1150.0,Pieza,604.24,52.54260869565217
TUBO SANITARIO LISO 10 SERIE 25,,,All,194.0,242.0,Pieza,48.0,19.83471074380165
TUERCA HEXAGONAL NEGRO METRICO 10 PASO 1.50,,,All,2.0,3.0,Pieza,1.0,33.33333333333333
TUERCA UNION 1/2 CPVC,,,All,24.0,30.0,Pieza,6.0,20.0
TUERCA UNION 3/4 COBRE,01-0008,,All,87.29,141.0,Pieza,53.71,38.09219858156028
TUERCA UNION 3/4 CPVC,01-0066,,All,22.0,28.0,Pieza,6.0,21.428571428571427
TUERCA UNION GALVANIZADA 19MM,,,All,81.49,115.0,Pieza,33.510000000000005,29.13913043478261
TUERCA UNION PVC HIDRAULICO CED 40 32 MM,,,All,180.0,251.91,Pieza,71.91,28.545909253304757
TUERCA UNION PVC HIDRAULICO CED 40 51 MM,,,All,0.0,434.49,Pieza,434.49,100.0
Tablero distrib cat QOD2-F/S 1F 3H 220 vca,,,All,0.0,364.0,Pieza,364.0,100.0
Tapa cierre ducto cuad embis 15x15cm,,,All,0.0,344.0,Pieza,344.0,100.0
"Tarugos de Madera, WoodTack, MXWTK-008, Medida 1/2"", 12.7mm",,,All,0.0,1.3,,1.3,100.0
Tirabuzón barra redonda de 3”,,,All,0.0,0.0,Pieza,0.0,
Tirabuzón barra redonda de 4”,,,All,0.0,0.0,Pieza,0.0,
"Tuberia Pvc Hidraulico 4"" Tmo 6mts",,,All,834.0,935.0,Pieza,101.0,10.802139037433154
Tubo para columna ADEME de 3”/250 M Prof.,,,All,0.0,0.0,Pieza,0.0,
Tubo para columna ADEME de 4”/250 M Prof.,,,All,0.0,0.0,Pieza,0.0,
ULTRACARE PENETRATING STONE TILE & GROUT SEALER,,,All,1008.04,1311.0,Pieza,302.96000000000004,23.10907704042716
UNIBLOCK ULTRA 40 KG,,,All,165.0,190.0,Pieza,25.0,13.157894736842104
UNIMPER FIBRATADO 7 AÑOS 19 LTS UNIBLOCK,,,All,1010.0,1380.0,Pieza,370.0,26.811594202898554
URR CLA CESPO FLEX METALIZADO 3721BOTE CHICO P/LAVABO,,,All,264.0,344.0,Pieza,80.0,23.25581395348837
URR CLA VAL NARIZ 18L C/ NIPLE Y CHAPETON,,,All,0.0,484.36,Pieza,484.36,100.0
URR COLAD 182 CUADRADA SAL LAT Y REJILLA CROMADA,,,All,0.0,140.0,Pieza,140.0,100.0
Universal 1080 ° Aireador Extensor de Grifo Giratorio del Baño Anexo 2 del Modo de Salida del Grifo,,B0CMTGN57C,All,149.0,208.0,Pieza,59.0,28.365384615384613
VALVULA ALTA PRESION C/ FLOTADOR (BRONCE) 19 MM,,,All,700.0,861.21,Pieza,161.21000000000004,18.71901162318134
VALVULA CONEXION MANGUERA 19 MM,,,All,0.0,268.52,Pieza,268.52,100.0
VALVULA EMP. E-61 SOLDABLE CROMO NO COMPATIBLE C/VERTIKA Y SPIRA,,100057955365,All,402.0,525.0,Pieza,123.0,23.42857142857143
VALVULA EMPOTRAR ROSCABLE URREA,,,All,0.0,398.0,Pieza,398.0,100.0
VALVULA ESFERA CEMENTAR 013mm 1/2 cpvc g,,,All,38.0,48.0,Pieza,10.0,20.833333333333336
VALVULA ESFERA METALICA BRONCE 25MM DIAM ALTA PRESIÓN,,,All,0.0,482.28,Pieza,482.28,100.0
VALVULA ESFERA METALICA BRONCE 51MM DIAM ALTA PRESIÓN,,,All,0.0,1236.39,Pieza,1236.39,100.0
VALVULA ESFERA PPR 25mm 3/4 FLEXIMATIC,,,All,45.0,56.0,Pieza,11.0,19.642857142857142
VALVULA ESFERA ROSC 019MM 3/4 200LBS VE.19 VIANTI,,,All,116.0,145.0,Pieza,29.0,20.0
VALVULA EXPULSORA DE AIRE BRONCE 13 MM,MGEXPULSORA,,All,640.0,967.78,Pieza,327.78,33.86926780879952
VALVULA TANQUE ALTO PLASTICO,,,All,18.04,25.0,Pieza,6.960000000000001,27.840000000000003
VARILLA #3 THERNIUM,,,All,0.0,20.6,Kilogramo,20.6,100.0
VARILLA #4 THERNIUM,,,All,0.0,20.6,Kilogramo,20.6,100.0
VARILLA #5 THERNIUM,,,All,0.0,20.6,Kilogramo,20.6,100.0
"VARILLA 1/2"" PIEZA #4",,,All,341.79,385.0,Pieza,43.20999999999998,11.223376623376618
"VARILLA 5/8"" PIEZA #5",,,All,541.7,600.0,Pieza,58.29999999999996,9.71666666666666
VARILLA CORR R-42 5/8 TN 12MTS,,,All,17748.0,20600.0,Kilogramo,2852.0,13.844660194174756
"VARILLA CORRUGADA 3/8"" 12 METROS",,,All,0.0,185.0,Pieza,185.0,100.0
VARILLA DEACERO 1/2,,,All,283.0,368.0,Pieza,85.0,23.097826086956523
VARILLA DEACERO 3/8,,,All,158.0,205.4,Pieza,47.400000000000006,23.07692307692308
VARILLA HYLSA 5/8,,,All,447.0,581.0,Pieza,134.0,23.06368330464716
VARILLA T/COOPER 3.0X5/8,COOPERWELL,,All,243.0,340.0,Pieza,97.0,28.52941176470588
VIAJE 14M3 ESCOMBRO,MGVIAJEESCOMBRO,,All,50.0,1600.0,Pieza,1550.0,96.875
VIGUETA DE CONCRETO REFORZADA 15cms PERALTE,VIGUETA15,,All,0.0,150.13,Pieza,150.13,100.0
VIGUETA PREFABRICADA DE CONCRETO ALMA ABIERTA 36 DE 2.00 MTS.,,,All,135.99,190.0,Pieza,54.00999999999999,28.42631578947368
VIGUETA PREFABRICADA DE CONCRETO ALMA ABIERTA 36 DE 2.70 MTS.,,,All,183.59,257.0,Pieza,73.41,28.56420233463035
VIGUETA PREFABRICADA DE CONCRETO ALMA ABIERTA 64 DE 3.05 MTS.,,,All,222.64,312.0,Pieza,89.36000000000001,28.64102564102565
VIGUETA PREFABRICADA DE CONCRETO ALMA ABIERTA 64 DE 3.10 MTS.,,,All,226.29,317.0,Pieza,90.71,28.615141955835966
VIGUETA PREFABRICADA DE CONCRETO ALMA ABIERTA 64 DE 3.30 MTS.,,,All,240.89,337.0,Pieza,96.11,28.5192878338279
VIGUETA PREFABRICADA DE CONCRETO ALMA ABIERTA 64 DE 4.00 MTS.,,,All,291.99,409.0,Pieza,117.01,28.608801955990216
VIGUETA PREFABRICADA DE CONCRETO ALMA ABIERTA 64 DE 4.50 MTS.,,,All,328.49,460.0,Pieza,131.51,28.589130434782607
VINILO P 143-10 NEGRO,MGVINILO,,All,0.0,10.0,Pieza,10.0,100.0
VINILO P 545-5 GRIS,MGVINILO,,All,3.0,7.0,Pieza,4.0,57.14285714285714
"Varilla Corrugada 1/2"" #4 Lineal 12 metros",,,All,0.0,340.0,Pieza,340.0,100.0
"Varilla Corrugada 3/4"" #6 Lineal 12 metros",,,All,0.0,649.0,Pieza,649.0,100.0
"Varilla Corrugada 3/8"" #3 Lineal 12 metros",,,All,157.0,214.0,Pieza,57.0,26.635514018691588
"Varilla Corrugada 5/8"" #5 Lineal 12 metros",,,All,0.0,450.0,Pieza,450.0,100.0
Varilla para desazolve,,,All,0.0,0.0,Pieza,0.0,
Vigueta concreto alma abierta,,,All,0.0,181.0,Metro,181.0,100.0
"Válvula Check P/bomba sumergible en hierro ductil para columna de 4”, diseñada para aplicaciones en vertical, conexión Hembra – Hembra. Marca Altamira u otra marca equivalente en calidad, características, componentes, durabilidad y precio.",,,All,0.0,0.0,Pieza,0.0,
"Válvula check P/bomba sumergible en hierro ductil para columna de 3”, diseñada para aplicaciones en vertical, Conexión Hembra - Hembra Marca Altamira u otra marca equivalente en calidad, características, componentes, durabilidad y precio.",,,All,0.0,0.0,Pieza,0.0,
W.C. CADET PRO NH RF BCO,MGCADET,,All,2082.9,2910.0,Pieza,827.0999999999999,28.422680412371133
W.C. CADET PRO RF BCO CONFORT,MGCONFORTCADET,,All,2484.14,3477.0,Pieza,992.86,28.55507621512799
YDLEDD-004/40 INT. EMPOTRADO LED 13W 40K,62LEDSS-040E,,All,590.48,827.0,Pieza,236.52,28.599758162031435
"YEE 2"" PVC",,,All,14.0,17.0,Pieza,3.0,17.647058823529413
YOSEMITE PB 2CM,,,All,0.0,4537.08,Pieza,4537.08,100.0
ZAPATA DE BRONCE 500 AMP 3/0,,,All,90.55,126.77,Pieza,36.22,28.57142857142857
